Date/Time,DistrictCooling:HVAC [J](Hourly),DistrictHeating:HVAC [J](Hourly),Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 04/22  10:00:00,888428.3798811653,0.0,1332530.907142857,0.0,1332000.0 
 04/22  11:00:00,1259254.6077239884,0.0,1332530.907142857,0.0,1332000.0 
 04/22  12:00:00,1685117.7284935438,0.0,1332530.907142857,0.0,1332000.0 
 04/22  13:00:00,2190514.9442705335,0.0,1332530.907142857,0.0,1332000.0 
 04/22  14:00:00,2427852.9826072296,0.0,1332530.907142857,0.0,1332000.0 
 04/22  15:00:00,2612897.1833614707,0.0,1332530.907142857,0.0,1332000.0 
 04/22  16:00:00,2419834.5412026057,0.0,1332530.907142857,0.0,1332000.0 
 04/22  17:00:00,2083764.2853131176,0.0,1332530.907142857,0.0,1332000.0 
 04/22  18:00:00,1716976.7432834173,0.0,1332530.907142857,0.0,1332000.0 
 04/22  19:00:00,1494456.5458519347,0.0,1332530.907142857,0.0,1332000.0 
 04/22  20:00:00,1237316.5421706715,0.0,1332530.907142857,0.0,1332000.0 
 04/22  21:00:00,1003128.6983646305,0.0,1332530.907142857,0.0,1332000.0 
 04/22  22:00:00,742552.8817108398,0.0,1332530.907142857,0.0,1332000.0 
 04/22  23:00:00,601010.4422613168,0.0,1332530.907142857,0.0,1332000.0 
 04/22  24:00:00,518973.0130434477,0.0,1332530.907142857,0.0,1332000.0 
 04/23  01:00:00,565811.1605483184,0.0,1332530.907142857,0.0,1332000.0 
 04/23  02:00:00,562663.9958977958,0.0,1332530.907142857,0.0,1332000.0 
 04/23  03:00:00,490972.1427708422,0.0,1332530.907142857,0.0,1332000.0 
 04/23  04:00:00,423742.3843479746,0.0,1332530.907142857,0.0,1332000.0 
 04/23  05:00:00,406123.8438358021,0.0,1332530.907142857,0.0,1332000.0 
 04/23  06:00:00,414726.2092369632,0.0,1332530.907142857,0.0,1332000.0 
 04/23  07:00:00,378865.32372672827,0.0,1332530.907142857,0.0,1332000.0 
 04/23  08:00:00,356341.121533326,6427.137591512383,1332530.907142857,0.0,1332000.0 
 04/23  09:00:00,544887.5118000379,0.0,1332530.907142857,0.0,1332000.0 
 04/23  10:00:00,590367.1177824296,0.0,1332530.907142857,0.0,1332000.0 
 04/23  11:00:00,808889.7811565226,0.0,1332530.907142857,0.0,1332000.0 
 04/23  12:00:00,900382.0018346768,0.0,1332530.907142857,0.0,1332000.0 
 04/23  13:00:00,839231.0952693897,0.0,1332530.907142857,0.0,1332000.0 
 04/23  14:00:00,829375.2321154822,0.0,1332530.907142857,0.0,1332000.0 
 04/23  15:00:00,1064403.8787561262,0.0,1332530.907142857,0.0,1332000.0 
 04/23  16:00:00,1085790.1885469423,0.0,1332530.907142857,0.0,1332000.0 
 04/23  17:00:00,838533.351744876,0.0,1332530.907142857,0.0,1332000.0 
 04/23  18:00:00,660708.113607982,0.0,1332530.907142857,0.0,1332000.0 
 04/23  19:00:00,622789.0678846061,0.0,1332530.907142857,0.0,1332000.0 
 04/23  20:00:00,317396.9334134713,0.0,1332530.907142857,0.0,1332000.0 
 04/23  21:00:00,64278.02754284175,42264.46573185257,1332530.907142857,0.0,1332000.0 
 04/23  22:00:00,0.0,205658.8221859872,1332530.907142857,0.0,1332000.0 
 04/23  23:00:00,0.0,230432.70338885754,1332530.907142857,0.0,1332000.0 
 04/23  24:00:00,0.0,247886.6645249212,1332530.907142857,0.0,1332000.0 
 04/24  01:00:00,0.0,302334.17928535055,1332530.907142857,0.0,1332000.0 
 04/24  02:00:00,0.0,337505.9714446738,1332530.907142857,0.0,1332000.0 
 04/24  03:00:00,0.0,374623.3438949573,1332530.907142857,0.0,1332000.0 
 04/24  04:00:00,0.0,370854.33929274743,1332530.907142857,0.0,1332000.0 
 04/24  05:00:00,0.0,338428.9237392126,1332530.907142857,0.0,1332000.0 
 04/24  06:00:00,0.0,372096.49264227523,1332530.907142857,0.0,1332000.0 
 04/24  07:00:00,0.0,405442.46467020165,1332530.907142857,0.0,1332000.0 
 04/24  08:00:00,0.0,268092.47541410354,1332530.907142857,0.0,1332000.0 
 04/24  09:00:00,48112.619724678174,39998.743761889484,1332530.907142857,0.0,1332000.0 
 04/24  10:00:00,537868.6887141772,0.0,1332530.907142857,0.0,1332000.0 
 04/24  11:00:00,881434.2034877327,0.0,1332530.907142857,0.0,1332000.0 
 04/24  12:00:00,1091024.4335364234,0.0,1332530.907142857,0.0,1332000.0 
 04/24  13:00:00,1216635.2225767993,0.0,1332530.907142857,0.0,1332000.0 
 04/24  14:00:00,1287734.4328114472,0.0,1332530.907142857,0.0,1332000.0 
 04/24  15:00:00,1323853.4923943256,0.0,1332530.907142857,0.0,1332000.0 
 04/24  16:00:00,1330012.3637216582,0.0,1332530.907142857,0.0,1332000.0 
 04/24  17:00:00,1282457.6748878406,0.0,1332530.907142857,0.0,1332000.0 
 04/24  18:00:00,1134586.6296657901,0.0,1332530.907142857,0.0,1332000.0 
 04/24  19:00:00,925311.7901650926,0.0,1332530.907142857,0.0,1332000.0 
 04/24  20:00:00,497311.0292395096,0.0,1332530.907142857,0.0,1332000.0 
 04/24  21:00:00,267651.30159610737,0.0,1332530.907142857,0.0,1332000.0 
 04/24  22:00:00,111103.40287155655,0.0,1332530.907142857,0.0,1332000.0 
 04/24  23:00:00,45988.490654601745,15554.410198719273,1332530.907142857,0.0,1332000.0 
 04/24  24:00:00,29674.92736701244,41691.63611106796,1332530.907142857,0.0,1332000.0 
 04/25  01:00:00,83491.0013630264,26505.23369167276,1332530.907142857,0.0,1332000.0 
 04/25  02:00:00,150181.17782091332,1023.2494056519955,1332530.907142857,0.0,1332000.0 
 04/25  03:00:00,147128.43563533807,0.0,1332530.907142857,0.0,1332000.0 
 04/25  04:00:00,162261.39132531855,0.0,1332530.907142857,0.0,1332000.0 
 04/25  05:00:00,159376.27646589643,0.0,1332530.907142857,0.0,1332000.0 
 04/25  06:00:00,162465.61097129877,0.0,1332530.907142857,0.0,1332000.0 
 04/25  07:00:00,222357.392855866,0.0,1332530.907142857,0.0,1332000.0 
 04/25  08:00:00,463225.9435498817,0.0,1332530.907142857,0.0,1332000.0 
 04/25  09:00:00,636499.5119503513,0.0,1332530.907142857,0.0,1332000.0 
 04/25  10:00:00,658454.078470917,0.0,1332530.907142857,0.0,1332000.0 
 04/25  11:00:00,734449.0791811122,0.0,1332530.907142857,0.0,1332000.0 
 04/25  12:00:00,901119.1489371284,0.0,1332530.907142857,0.0,1332000.0 
 04/25  13:00:00,1107242.8301867398,0.0,1332530.907142857,0.0,1332000.0 
 04/25  14:00:00,1158899.721944783,0.0,1332530.907142857,0.0,1332000.0 
 04/25  15:00:00,1401455.726490383,0.0,1332530.907142857,0.0,1332000.0 
 04/25  16:00:00,1437927.9466830946,0.0,1332530.907142857,0.0,1332000.0 
 04/25  17:00:00,1404793.864523759,0.0,1332530.907142857,0.0,1332000.0 
 04/25  18:00:00,1346775.3561979316,0.0,1332530.907142857,0.0,1332000.0 
 04/25  19:00:00,1273108.094749281,0.0,1332530.907142857,0.0,1332000.0 
 04/25  20:00:00,1179681.3690198557,0.0,1332530.907142857,0.0,1332000.0 
 04/25  21:00:00,1100705.403138114,0.0,1332530.907142857,0.0,1332000.0 
 04/25  22:00:00,994543.2727162659,0.0,1332530.907142857,0.0,1332000.0 
 04/25  23:00:00,1013979.2471456551,0.0,1332530.907142857,0.0,1332000.0 
 04/25  24:00:00,1067132.9185174243,0.0,1332530.907142857,0.0,1332000.0 
 04/26  01:00:00,1019270.1937562738,0.0,1332530.907142857,0.0,1332000.0 
 04/26  02:00:00,1027793.2202831625,0.0,1332530.907142857,0.0,1332000.0 
 04/26  03:00:00,1014895.409502583,0.0,1332530.907142857,0.0,1332000.0 
 04/26  04:00:00,966197.4085145209,0.0,1332530.907142857,0.0,1332000.0 
 04/26  05:00:00,1012762.0187315521,0.0,1332530.907142857,0.0,1332000.0 
 04/26  06:00:00,1118208.1032459189,0.0,1332530.907142857,0.0,1332000.0 
 04/26  07:00:00,1003657.0666311784,0.0,1332530.907142857,0.0,1332000.0 
 04/26  08:00:00,982312.7706666822,0.0,1332530.907142857,0.0,1332000.0 
 04/26  09:00:00,1057338.3945913934,0.0,1332530.907142857,0.0,1332000.0 
 04/26  10:00:00,1090957.9378537436,0.0,1332530.907142857,0.0,1332000.0 
 04/26  11:00:00,1009372.0806884842,0.0,1332530.907142857,0.0,1332000.0 
 04/26  12:00:00,988074.1905601061,0.0,1332530.907142857,0.0,1332000.0 
 04/26  13:00:00,1101394.2623231397,0.0,1332530.907142857,0.0,1332000.0 
 04/26  14:00:00,1239412.7256164404,0.0,1332530.907142857,0.0,1332000.0 
 04/26  15:00:00,1241119.852659779,0.0,1332530.907142857,0.0,1332000.0 
 04/26  16:00:00,1189309.5131580778,0.0,1332530.907142857,0.0,1332000.0 
 04/26  17:00:00,1134791.7500712522,0.0,1332530.907142857,0.0,1332000.0 
 04/26  18:00:00,1034107.7783860455,0.0,1332530.907142857,0.0,1332000.0 
 04/26  19:00:00,929123.6565170223,0.0,1332530.907142857,0.0,1332000.0 
 04/26  20:00:00,528699.988742416,0.0,1332530.907142857,0.0,1332000.0 
 04/26  21:00:00,241101.13193734412,0.0,1332530.907142857,0.0,1332000.0 
 04/26  22:00:00,66956.74556845723,3325.565663511589,1332530.907142857,0.0,1332000.0 
 04/26  23:00:00,3466.751857499369,54622.72050779755,1332530.907142857,0.0,1332000.0 
 04/26  24:00:00,0.0,94340.98519450003,1332530.907142857,0.0,1332000.0 
 04/27  01:00:00,0.0,101786.45234410756,1332530.907142857,0.0,1332000.0 
 04/27  02:00:00,0.0,158131.0026129481,1332530.907142857,0.0,1332000.0 
 04/27  03:00:00,0.0,162069.34417328297,1332530.907142857,0.0,1332000.0 
 04/27  04:00:00,0.0,143394.90512290315,1332530.907142857,0.0,1332000.0 
 04/27  05:00:00,0.0,120586.54218664876,1332530.907142857,0.0,1332000.0 
 04/27  06:00:00,0.0,147975.94817921208,1332530.907142857,0.0,1332000.0 
 04/27  07:00:00,0.0,144615.51446422684,1332530.907142857,0.0,1332000.0 
 04/27  08:00:00,0.0,134017.91614618918,1332530.907142857,0.0,1332000.0 
 04/27  09:00:00,0.0,55242.443487694036,1332530.907142857,0.0,1332000.0 
 04/27  10:00:00,271842.77389636985,0.0,1332530.907142857,0.0,1332000.0 
 04/27  11:00:00,622597.0108735873,0.0,1332530.907142857,0.0,1332000.0 
 04/27  12:00:00,826437.8247652063,0.0,1332530.907142857,0.0,1332000.0 
 04/27  13:00:00,962410.6615234382,0.0,1332530.907142857,0.0,1332000.0 
 04/27  14:00:00,1106980.7042402953,0.0,1332530.907142857,0.0,1332000.0 
 04/27  15:00:00,1157666.708170359,0.0,1332530.907142857,0.0,1332000.0 
 04/27  16:00:00,1094935.4556285713,0.0,1332530.907142857,0.0,1332000.0 
 04/27  17:00:00,926081.5645873846,0.0,1332530.907142857,0.0,1332000.0 
 04/27  18:00:00,705621.343483153,0.0,1332530.907142857,0.0,1332000.0 
 04/27  19:00:00,490481.04477740516,0.0,1332530.907142857,0.0,1332000.0 
 04/27  20:00:00,102845.97581431952,0.0,1332530.907142857,0.0,1332000.0 
 04/27  21:00:00,0.0,16000.23864174095,1332530.907142857,0.0,1332000.0 
 04/27  22:00:00,0.0,72420.95389618057,1332530.907142857,0.0,1332000.0 
 04/27  23:00:00,0.0,117370.64502238299,1332530.907142857,0.0,1332000.0 
 04/27  24:00:00,0.0,146270.00850639064,1332530.907142857,0.0,1332000.0 
 04/28  01:00:00,0.0,148102.8183026495,1332530.907142857,0.0,1332000.0 
 04/28  02:00:00,0.0,155059.70160332162,1332530.907142857,0.0,1332000.0 
 04/28  03:00:00,0.0,172378.80413242313,1332530.907142857,0.0,1332000.0 
 04/28  04:00:00,0.0,220929.0887946643,1332530.907142857,0.0,1332000.0 
 04/28  05:00:00,0.0,267714.42237667576,1332530.907142857,0.0,1332000.0 
 04/28  06:00:00,0.0,279672.86347630457,1332530.907142857,0.0,1332000.0 
 04/28  07:00:00,0.0,261484.88748502973,1332530.907142857,0.0,1332000.0 
 04/28  08:00:00,0.0,114796.73046193633,1332530.907142857,0.0,1332000.0 
 04/28  09:00:00,86007.93160043284,3468.3753932238683,1332530.907142857,0.0,1332000.0 
 04/28  10:00:00,487128.24865009065,0.0,1332530.907142857,0.0,1332000.0 
 04/28  11:00:00,792169.8909049323,0.0,1332530.907142857,0.0,1332000.0 
 04/28  12:00:00,976415.2218034342,0.0,1332530.907142857,0.0,1332000.0 
 04/28  13:00:00,1051845.2642723238,0.0,1332530.907142857,0.0,1332000.0 
 04/28  14:00:00,1091649.0334032404,0.0,1332530.907142857,0.0,1332000.0 
 04/28  15:00:00,1165749.2086837045,0.0,1332530.907142857,0.0,1332000.0 
 04/28  16:00:00,1195937.358365716,0.0,1332530.907142857,0.0,1332000.0 
 04/28  17:00:00,1005438.2925632008,0.0,1332530.907142857,0.0,1332000.0 
 04/28  18:00:00,550650.6300934112,0.0,1332530.907142857,0.0,1332000.0 
 04/28  19:00:00,405378.7421724008,0.0,1332530.907142857,0.0,1332000.0 
 04/28  20:00:00,403451.6727925915,0.0,1332530.907142857,0.0,1332000.0 
 04/28  21:00:00,325905.231551127,0.0,1332530.907142857,0.0,1332000.0 
 04/28  22:00:00,159859.7141288349,0.0,1332530.907142857,0.0,1332000.0 
 04/28  23:00:00,33672.42341790035,0.0,1332530.907142857,0.0,1332000.0 
 04/28  24:00:00,0.0,4962.462839036335,1332530.907142857,0.0,1332000.0 
 04/29  01:00:00,0.0,70923.16051243301,1332530.907142857,0.0,1332000.0 
 04/29  02:00:00,0.0,147208.0497046523,1332530.907142857,0.0,1332000.0 
 04/29  03:00:00,0.0,210962.30131232005,1332530.907142857,0.0,1332000.0 
 04/29  04:00:00,0.0,226423.7510238627,1332530.907142857,0.0,1332000.0 
 04/29  05:00:00,0.0,224201.78142404475,1332530.907142857,0.0,1332000.0 
 04/29  06:00:00,0.0,212553.51333378258,1332530.907142857,0.0,1332000.0 
 04/29  07:00:00,0.0,230258.2796789346,1332530.907142857,0.0,1332000.0 
 04/29  08:00:00,0.0,184874.49352977812,1332530.907142857,0.0,1332000.0 
 04/29  09:00:00,0.0,71766.77686805537,1332530.907142857,0.0,1332000.0 
 04/29  10:00:00,42495.43287969701,550.9279997983865,1332530.907142857,0.0,1332000.0 
 04/29  11:00:00,287420.6223759378,0.0,1332530.907142857,0.0,1332000.0 
 04/29  12:00:00,464514.94063848857,0.0,1332530.907142857,0.0,1332000.0 
 04/29  13:00:00,650412.2473754948,0.0,1332530.907142857,0.0,1332000.0 
 04/29  14:00:00,823439.0853633127,0.0,1332530.907142857,0.0,1332000.0 
 04/29  15:00:00,877276.4988642607,0.0,1332530.907142857,0.0,1332000.0 
 04/29  16:00:00,840415.2181480536,0.0,1332530.907142857,0.0,1332000.0 
 04/29  17:00:00,793548.3045254626,0.0,1332530.907142857,0.0,1332000.0 
 04/29  18:00:00,648024.1779161193,0.0,1332530.907142857,0.0,1332000.0 
 04/29  19:00:00,499061.0284355349,0.0,1332530.907142857,0.0,1332000.0 
 04/29  20:00:00,248181.67160060175,0.0,1332530.907142857,0.0,1332000.0 
 04/29  21:00:00,60169.083288062735,0.0,1332530.907142857,0.0,1332000.0 
 04/29  22:00:00,0.0,0.0,1332530.907142857,0.0,1332000.0 
 04/29  23:00:00,0.0,0.0,1332530.907142857,0.0,1332000.0 
 04/29  24:00:00,0.0,34805.26759201591,1332530.907142857,0.0,1332000.0 
 04/30  01:00:00,0.0,154459.44857144356,1332530.907142857,0.0,1332000.0 
 04/30  02:00:00,0.0,204722.0899410279,1332530.907142857,0.0,1332000.0 
 04/30  03:00:00,0.0,247413.06831221166,1332530.907142857,0.0,1332000.0 
 04/30  04:00:00,0.0,313492.2637612754,1332530.907142857,0.0,1332000.0 
 04/30  05:00:00,0.0,327917.98942410044,1332530.907142857,0.0,1332000.0 
 04/30  06:00:00,0.0,323744.1090136916,1332530.907142857,0.0,1332000.0 
 04/30  07:00:00,0.0,293370.7275039625,1332530.907142857,0.0,1332000.0 
 04/30  08:00:00,0.0,230211.9752260538,1332530.907142857,0.0,1332000.0 
 04/30  09:00:00,0.0,74348.97216511787,1332530.907142857,0.0,1332000.0 
 04/30  10:00:00,138117.4670124132,0.0,1332530.907142857,0.0,1332000.0 
 04/30  11:00:00,527978.3769049074,0.0,1332530.907142857,0.0,1332000.0 
 04/30  12:00:00,761282.9711268353,0.0,1332530.907142857,0.0,1332000.0 
 04/30  13:00:00,882319.0574594783,0.0,1332530.907142857,0.0,1332000.0 
 04/30  14:00:00,1015469.3747496353,0.0,1332530.907142857,0.0,1332000.0 
 04/30  15:00:00,1093465.224622516,0.0,1332530.907142857,0.0,1332000.0 
 04/30  16:00:00,1004129.4669213145,0.0,1332530.907142857,0.0,1332000.0 
 04/30  17:00:00,813168.7732476846,0.0,1332530.907142857,0.0,1332000.0 
 04/30  18:00:00,446371.1160008202,0.0,1332530.907142857,0.0,1332000.0 
 04/30  19:00:00,134549.28761619137,0.0,1332530.907142857,0.0,1332000.0 
 04/30  20:00:00,0.0,35606.15415604415,1332530.907142857,0.0,1332000.0 
 04/30  21:00:00,0.0,141781.13450348438,1332530.907142857,0.0,1332000.0 
 04/30  22:00:00,0.0,207563.98642611326,1332530.907142857,0.0,1332000.0 
 04/30  23:00:00,0.0,252983.25158554694,1332530.907142857,0.0,1332000.0 
 04/30  24:00:00,0.0,319519.77788291126,1332530.907142857,0.0,1332000.0 
 05/01  01:00:00,0.0,386239.6909545362,1332530.907142857,0.0,1332000.0 
 05/01  02:00:00,0.0,371034.17661845114,1332530.907142857,0.0,1332000.0 
 05/01  03:00:00,0.0,348988.83780608943,1332530.907142857,0.0,1332000.0 
 05/01  04:00:00,0.0,388400.4761683423,1332530.907142857,0.0,1332000.0 
 05/01  05:00:00,0.0,447685.4959310116,1332530.907142857,0.0,1332000.0 
 05/01  06:00:00,0.0,401622.00100697053,1332530.907142857,0.0,1332000.0 
 05/01  07:00:00,0.0,318279.530693504,1332530.907142857,0.0,1332000.0 
 05/01  08:00:00,0.0,216289.47120164998,1332530.907142857,0.0,1332000.0 
 05/01  09:00:00,0.0,40896.15038857672,1332530.907142857,0.0,1332000.0 
 05/01  10:00:00,228912.5326678622,0.0,1332530.907142857,0.0,1332000.0 
 05/01  11:00:00,650856.685428872,0.0,1332530.907142857,0.0,1332000.0 
 05/01  12:00:00,901353.0503506685,0.0,1332530.907142857,0.0,1332000.0 
 05/01  13:00:00,1097111.8251651681,0.0,1332530.907142857,0.0,1332000.0 
 05/01  14:00:00,1354588.6065154178,0.0,1332530.907142857,0.0,1332000.0 
 05/01  15:00:00,1412240.0285670627,0.0,1332530.907142857,0.0,1332000.0 
 05/01  16:00:00,1395251.341002551,0.0,1332530.907142857,0.0,1332000.0 
 05/01  17:00:00,1259197.2202366877,0.0,1332530.907142857,0.0,1332000.0 
 05/01  18:00:00,1106974.3890742518,0.0,1332530.907142857,0.0,1332000.0 
 05/01  19:00:00,836825.8894715031,0.0,1332530.907142857,0.0,1332000.0 
 05/01  20:00:00,290208.186197683,0.0,1332530.907142857,0.0,1332000.0 
 05/01  21:00:00,21021.651816347545,5094.977560111056,1332530.907142857,0.0,1332000.0 
 05/01  22:00:00,0.0,92019.83841827571,1332530.907142857,0.0,1332000.0 
 05/01  23:00:00,0.0,146616.88387748683,1332530.907142857,0.0,1332000.0 
 05/01  24:00:00,0.0,113310.75366416406,1332530.907142857,0.0,1332000.0 
 05/02  01:00:00,0.0,111235.73083420802,1332530.907142857,0.0,1332000.0 
 05/02  02:00:00,0.0,174648.65973645973,1332530.907142857,0.0,1332000.0 
 05/02  03:00:00,0.0,195128.28438755329,1332530.907142857,0.0,1332000.0 
 05/02  04:00:00,0.0,197540.60612156428,1332530.907142857,0.0,1332000.0 
 05/02  05:00:00,0.0,221159.30283519707,1332530.907142857,0.0,1332000.0 
 05/02  06:00:00,0.0,206948.0730123818,1332530.907142857,0.0,1332000.0 
 05/02  07:00:00,0.0,222565.98420095537,1332530.907142857,0.0,1332000.0 
 05/02  08:00:00,0.0,115583.26322395034,1332530.907142857,0.0,1332000.0 
 05/02  09:00:00,207453.04381206108,651.2880408730781,1332530.907142857,0.0,1332000.0 
 05/02  10:00:00,698266.0040731864,0.0,1332530.907142857,0.0,1332000.0 
 05/02  11:00:00,1051004.2426030617,0.0,1332530.907142857,0.0,1332000.0 
 05/02  12:00:00,1342410.203617131,0.0,1332530.907142857,0.0,1332000.0 
 05/02  13:00:00,1744927.639027662,0.0,1332530.907142857,0.0,1332000.0 
 05/02  14:00:00,1970064.0086748558,0.0,1332530.907142857,0.0,1332000.0 
 05/02  15:00:00,2093384.585781951,0.0,1332530.907142857,0.0,1332000.0 
 05/02  16:00:00,2020521.1622231482,0.0,1332530.907142857,0.0,1332000.0 
 05/02  17:00:00,1779656.6010835813,0.0,1332530.907142857,0.0,1332000.0 
 05/02  18:00:00,1584341.753891446,0.0,1332530.907142857,0.0,1332000.0 
 05/02  19:00:00,1350889.5711561663,0.0,1332530.907142857,0.0,1332000.0 
 05/02  20:00:00,906598.3587820813,0.0,1332530.907142857,0.0,1332000.0 
 05/02  21:00:00,611692.4853123015,0.0,1332530.907142857,0.0,1332000.0 
 05/02  22:00:00,481996.77136539225,0.0,1332530.907142857,0.0,1332000.0 
 05/02  23:00:00,417541.4269987601,0.0,1332530.907142857,0.0,1332000.0 
 05/02  24:00:00,364005.13976546,0.0,1332530.907142857,0.0,1332000.0 
 05/03  01:00:00,266958.74530329416,0.0,1332530.907142857,0.0,1332000.0 
 05/03  02:00:00,113489.98446259624,0.0,1332530.907142857,0.0,1332000.0 
 05/03  03:00:00,16607.94007735312,42993.03029067365,1332530.907142857,0.0,1332000.0 
 05/03  04:00:00,0.0,145869.242912902,1332530.907142857,0.0,1332000.0 
 05/03  05:00:00,0.0,131356.81559840398,1332530.907142857,0.0,1332000.0 
 05/03  06:00:00,0.0,199429.16082206112,1332530.907142857,0.0,1332000.0 
 05/03  07:00:00,0.0,189910.54613571573,1332530.907142857,0.0,1332000.0 
 05/03  08:00:00,49904.91700574493,31083.430248283636,1332530.907142857,0.0,1332000.0 
 05/03  09:00:00,545848.5230568404,0.0,1332530.907142857,0.0,1332000.0 
 05/03  10:00:00,1055402.3182894578,0.0,1332530.907142857,0.0,1332000.0 
 05/03  11:00:00,1469905.6510831981,0.0,1332530.907142857,0.0,1332000.0 
 05/03  12:00:00,2025240.9712237746,0.0,1332530.907142857,0.0,1332000.0 
 05/03  13:00:00,2221435.770819336,0.0,1332530.907142857,0.0,1332000.0 
 05/03  14:00:00,2463839.5724578374,0.0,1332530.907142857,0.0,1332000.0 
 05/03  15:00:00,2638635.6263522967,0.0,1332530.907142857,0.0,1332000.0 
 05/03  16:00:00,2445742.080308314,0.0,1332530.907142857,0.0,1332000.0 
 05/03  17:00:00,2072780.8711459064,0.0,1332530.907142857,0.0,1332000.0 
 05/03  18:00:00,1552963.0479959673,0.0,1332530.907142857,0.0,1332000.0 
 05/03  19:00:00,1254334.2884129276,0.0,1332530.907142857,0.0,1332000.0 
 05/03  20:00:00,886382.9648749317,0.0,1332530.907142857,0.0,1332000.0 
 05/03  21:00:00,649684.4445112204,0.0,1332530.907142857,0.0,1332000.0 
 05/03  22:00:00,527049.9299610218,0.0,1332530.907142857,0.0,1332000.0 
 05/03  23:00:00,459091.1916219181,0.0,1332530.907142857,0.0,1332000.0 
 05/03  24:00:00,388997.4019052334,0.0,1332530.907142857,0.0,1332000.0 
 05/04  01:00:00,337888.2315519863,0.0,1332530.907142857,0.0,1332000.0 
 05/04  02:00:00,206239.67226608648,0.0,1332530.907142857,0.0,1332000.0 
 05/04  03:00:00,80167.63884959472,5105.677661100024,1332530.907142857,0.0,1332000.0 
 05/04  04:00:00,21486.600832737524,48185.26022505689,1332530.907142857,0.0,1332000.0 
 05/04  05:00:00,0.0,88307.71777051162,1332530.907142857,0.0,1332000.0 
 05/04  06:00:00,0.0,145681.86000381105,1332530.907142857,0.0,1332000.0 
 05/04  07:00:00,0.0,120089.1654742133,1332530.907142857,0.0,1332000.0 
