time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²)
2024-08-27T09:00,30.5,78,26.2,35.9,0.1,0.1,0,0,51,1003.3,1003.1,97,0.19,0.95,14.4,29.2,30.7,0.137,205,32,173,52.2,205,822.3
2024-08-27T10:00,32,69,25.6,37.4,0,0,0,0,2,1003,1002.8,68,0.36,1.46,11.9,28.1,31.9,0.137,425,197,228,257.6,425,1024.7
2024-08-27T11:00,33.6,60,24.8,39.2,0,0,0,0,2,1002.4,1002.2,73,0.57,2.08,12.2,32,33.8,0.136,695,378,317,434.6,695,1165.6
2024-08-27T12:00,32.3,66,25.1,38.3,1.2,1.2,0,0,55,1002.6,1002.4,78,0.53,1.64,9.7,31.7,34.3,0.147,670,439,231,476.3,670,1235.3
2024-08-27T13:00,32.4,65,25,37.4,0.2,0.2,0,0,51,1001.5,1001.3,20,0.46,1.7,12.2,27.7,34.5,0.148,563,320,243,348.9,563,1229
2024-08-27T14:00,29,80,25.2,35.7,11.7,11.7,0,0,65,1002.3,1002.1,100,0.53,0.8,9.1,29.2,34.6,0.304,756,579,177,676.4,756,1147.1
2024-08-27T15:00,29.4,80,25.5,35.6,3.9,3.9,0,0,63,1001.7,1001.5,100,0.29,0.84,6.3,23,33.2,0.35,377,144,233,193.9,377,995.3
2024-08-27T16:00,29.2,81,25.7,35.4,0,0,0,0,3,1002,1001.8,100,0.17,0.75,6.5,16.2,32.4,0.344,205,31,174,53,205,783.7
2024-08-27T17:00,28.2,84,25.3,33.9,1.7,1.7,0,0,61,1002.1,1001.9,90,0.1,0.6,8.6,23,31,0.355,115,14,101,35.6,115,526.9
2024-08-27T18:00,28,85,25.3,34,0,0,0,0,3,1002.3,1002.1,98,0.06,0.56,6.2,16.6,30.1,0.349,58,12,46,66.1,58,242.3
2024-08-27T19:00,27.4,90,25.7,34.1,0,0,0,0,3,1002.7,1002.5,90,0.02,0.36,3.1,11.2,29.5,0.344,3,0,3,0,3,37.9
2024-08-27T20:00,27.2,92,25.8,34,0,0,0,0,1,1003,1002.8,49,0,0.3,3,5.8,29.1,0.339,0,0,0,0,0,0
2024-08-27T21:00,26.5,93,25.3,32.7,0.8,0.8,0,0,53,1004.4,1004.2,100,0,0.24,5.2,12.2,28.8,0.297,0,0,0,0,0,0
2024-08-27T22:00,26.4,93,25.2,32.5,0.1,0.1,0,0,51,1004.6,1004.4,100,0,0.23,4.7,9.4,28.2,0.296,0,0,0,0,0,0
2024-08-27T23:00,26.2,90,24.4,31.1,0.2,0.2,0,0,51,1004.7,1004.5,100,0,0.34,9.3,15.8,27.9,0.296,0,0,0,0,0,0
2024-08-28T00:00,24.8,96,24.2,29.9,5.3,5.3,0,0,63,1004.6,1004.4,100,0,0.11,7.2,18.4,27.4,0.365,0,0,0,0,0,0
2024-08-28T01:00,25.1,95,24.3,30.4,0.9,0.9,0,0,53,1004.1,1003.9,100,0,0.16,6.9,16.2,27,0.369,0,0,0,0,0,0
2024-08-28T02:00,25.4,95,24.6,30.9,0.2,0.2,0,0,51,1003.7,1003.5,100,0,0.15,6.2,16.9,26.9,0.362,0,0,0,0,0,0
2024-08-28T03:00,25.2,96,24.5,30.1,0.1,0.1,0,0,51,1003.5,1003.3,100,0,0.14,10.1,18,26.7,0.355,0,0,0,0,0,0
2024-08-28T04:00,25.1,96,24.4,30.2,0,0,0,0,3,1003.6,1003.4,100,0,0.14,8.6,17.6,26.6,0.35,0,0,0,0,0,0
2024-08-28T05:00,25.3,95,24.4,30.4,0,0,0,0,3,1003.6,1003.4,99,0,0.17,9,15.8,26.5,0.344,0,0,0,0,0,0
2024-08-28T06:00,25.6,94,24.6,30.7,0,0,0,0,3,1003.9,1003.7,100,0.02,0.2,9.4,16.2,26.5,0.34,6,0,6,0,6,61.4
2024-08-28T07:00,26.4,92,25,32,0,0,0,0,3,1004.3,1004.1,100,0.06,0.27,8,16.9,26.8,0.336,69,8,61,37.2,69,288.6
2024-08-28T08:00,27.7,87,25.3,33.5,0,0,0,0,1,1004.5,1004.3,43,0.12,0.49,7.8,16.6,27.4,0.332,159,23,136,54.1,159,569.9
2024-08-28T09:00,30.1,76,25.4,35.7,0,0,0,0,1,1005.2,1005,20,0.36,1.03,9.2,22.3,29.1,0.323,487,328,159,536.1,487,820.3
2024-08-28T10:00,31.4,67,24.7,36.8,0,0,0,0,1,1005.3,1005.1,41,0.47,1.49,10.4,26.6,30.5,0.317,614,437,177,572.9,614,1022.7
2024-08-28T11:00,31.4,67,24.7,37.4,0.3,0.3,0,0,51,1004.8,1004.6,37,0.52,1.49,8.5,26.6,31.6,0.314,678,436,242,502.4,678,1163.5
2024-08-28T12:00,30.2,74,25.2,36.6,0.2,0.2,0,0,51,1004.5,1004.3,50,0.47,1.1,6.4,24.8,32.2,0.31,623,412,211,448,623,1232.9
2024-08-28T13:00,30.8,73,25.4,37.4,0.1,0.1,0,0,51,1004.1,1003.9,70,0.52,1.2,9,24.1,32.9,0.305,705,441,264,482.2,705,1226.2
2024-08-28T14:00,31.7,67,24.9,37.6,0.1,0.1,0,0,51,1003.7,1003.5,66,0.5,1.53,9.7,24.8,33.3,0.301,653,442,211,518.1,653,1143.8
2024-08-28T15:00,31.5,65,24,35.3,0.1,0.1,0,0,51,1003.4,1003.2,54,0.4,1.63,15.3,29.9,33.1,0.297,478,254,224,343.5,478,991.4
2024-08-28T16:00,30.9,69,24.4,34.6,0.1,0.1,0,0,51,1003.3,1003.1,27,0.33,1.4,17.9,33.5,32.7,0.294,379,214,165,368.2,379,779.3
2024-08-28T17:00,30,72,24.3,33.3,0,0,0,0,1,1003.6,1003.4,40,0.24,1.19,20.2,36.7,32.1,0.292,258,155,103,398.2,258,521.9
2024-08-28T18:00,28.4,81,24.8,32.3,0,0,0,0,0,1003.7,1003.5,14,0.1,0.75,18.6,38.2,31.2,0.29,83,35,48,195.1,83,236.8
2024-08-28T19:00,27.7,85,24.8,32.2,0,0,0,0,0,1004.2,1004,15,0.05,0.57,14,32.8,30.3,0.289,3,0,3,0,3,35
2024-08-28T20:00,27.5,86,24.9,32.4,0,0,0,0,1,1005,1004.8,36,0.02,0.53,12.3,24.5,29.7,0.287,0,0,0,0,0,0
2024-08-28T21:00,27.3,88,25.1,32.4,0,0,0,0,1,1005.7,1005.5,23,0.01,0.44,11.8,23,29.5,0.29,0,0,0,0,0,0
2024-08-28T22:00,27.3,88,25.1,32.4,0,0,0,0,1,1005.7,1005.5,20,0.01,0.44,11.5,20.5,29.1,0.288,0,0,0,0,0,0
2024-08-28T23:00,27.2,88,25.1,32.1,0,0,0,0,1,1005.9,1005.7,22,0.02,0.43,13,21.6,28.7,0.287,0,0,0,0,0,0
2024-08-29T00:00,27.2,87,24.8,32.1,0,0,0,0,0,1005.9,1005.7,16,0.02,0.49,11.9,23,28.4,0.286,0,0,0,0,0,0
2024-08-29T01:00,27.1,86,24.6,31.9,0,0,0,0,0,1005.6,1005.4,13,0.02,0.49,11.8,21.2,28.2,0.285,0,0,0,0,0,0
2024-08-29T02:00,27.2,85,24.5,32,0,0,0,0,0,1005.1,1004.9,18,0.02,0.52,11.1,19.8,28,0.284,0,0,0,0,0,0
2024-08-29T03:00,27.2,85,24.5,31.8,0,0,0,0,0,1005.1,1004.9,11,0.02,0.53,12.5,20.5,27.9,0.283,0,0,0,0,0,0
2024-08-29T04:00,27.1,84,24.3,31.6,0,0,0,0,0,1005,1004.8,11,0.02,0.56,12.1,21.2,27.7,0.282,0,0,0,0,0,0
2024-08-29T05:00,26.8,85,24.1,31.4,0,0,0,0,0,1005.2,1005,12,0.02,0.52,10.6,21.2,27.6,0.281,0,0,0,0,0,0
2024-08-29T06:00,26.7,87,24.3,31.5,0,0,0,0,0,1005.8,1005.6,5,0.03,0.46,9.7,18,27.5,0.28,10,2,8,22.6,10,60.1
2024-08-29T07:00,28,83,24.8,32.8,0,0,0,0,0,1006.1,1005.9,2,0.1,0.64,11.8,22,27.9,0.278,126,64,62,300,126,286.1
2024-08-29T08:00,29.6,74,24.6,34.1,0,0,0,0,0,1006.5,1006.3,13,0.25,1.06,13.2,26.6,28.9,0.276,322,219,103,517.5,322,567.6
2024-08-29T09:00,30.9,66,23.8,35.1,0.1,0.1,0,0,51,1007,1006.8,15,0.4,1.53,12.3,26.6,30.6,0.275,505,368,137,603.3,505,818.2
2024-08-29T10:00,32,60,23.3,36.5,0,0,0,0,0,1007.3,1007.1,10,0.52,1.89,12.2,26.6,31.7,0.271,663,510,153,670.2,663,1020.7
2024-08-29T11:00,32.8,57,23,37.8,0,0,0,0,0,1007,1006.8,13,0.62,2.15,12,27.4,32.8,0.266,789,627,162,724.2,789,1161.3
2024-08-29T12:00,33.3,55,23,38.7,0,0,0,0,0,1006.9,1006.7,16,0.67,2.29,11.8,27.4,33.8,0.261,848,681,167,742.4,848,1230.5
2024-08-29T13:00,33.4,54,22.8,38.8,0,0,0,0,0,1006.4,1006.2,17,0.66,2.38,10.2,26.6,34.5,0.256,824,656,168,719.3,824,1223.4
2024-08-29T14:00,33.3,53,22.5,37.8,0,0,0,0,1,1005.5,1005.3,21,0.6,2.38,11.6,25.6,34.8,0.252,735,573,162,674,735,1140.5
2024-08-29T15:00,32.6,55,22.5,35.9,0.2,0.2,0,0,51,1005.2,1005,24,0.49,2.2,14.2,28.4,34.6,0.25,581,416,165,565.1,581,987.5
2024-08-29T16:00,31.8,60,23,35,0.2,0.2,0,0,51,1005,1004.8,22,0.38,1.89,15.8,31,33.9,0.249,424,279,145,483.1,424,774.7
2024-08-29T17:00,30.9,63,23.1,34.3,0,0,0,0,0,1005.3,1005.1,9,0.25,1.63,14.5,31,33.1,0.247,266,168,98,436.1,266,516.8
2024-08-29T18:00,29.7,70,23.6,33.9,0,0,0,0,0,1005.6,1005.4,5,0.11,1.26,11.1,26.6,32.1,0.246,97,48,49,270.8,97,231.1
2024-08-29T19:00,28.5,78,24.3,33.3,0,0,0,0,0,1006.4,1006.2,4,0.05,0.85,9.5,18.7,31.1,0.246,3,0,3,0,3,32.1
2024-08-29T20:00,27.8,85,25,33.3,0,0,0,0,0,1007,1006.8,3,0.01,0.57,8.2,16.2,30.3,0.245,0,0,0,0,0,0
2024-08-29T21:00,27.4,89,25.4,33.1,0,0,0,0,0,1007.8,1007.6,0,0.01,0.42,8.4,19.1,30.3,0.243,0,0,0,0,0,0
2024-08-29T22:00,27,91,25.4,33.3,0,0,0,0,0,1007.9,1007.7,1,0,0.31,4.6,14,29.6,0.243,0,0,0,0,0,0
2024-08-29T23:00,26.2,96,25.4,32.6,0,0,0,0,0,1008.1,1007.9,8,0,0.15,3.9,7.6,29,0.242,0,0,0,0,0,0
2024-08-30T00:00,26,97,25.4,32.5,0,0,0,0,0,1007.9,1007.7,3,0,0.12,3.1,5.4,28.5,0.242,0,0,0,0,0,0
2024-08-30T01:00,25.7,97,25.3,32.1,0,0,0,0,0,1007.8,1007.6,2,0,0.09,3.2,5.4,28.2,0.242,0,0,0,0,0,0
2024-08-30T02:00,25.6,98,25.2,31.9,0,0,0,0,0,1007.4,1007.2,15,0,0.08,3.6,6.5,27.8,0.241,0,0,0,0,0,0
2024-08-30T03:00,25.4,98,25,31.4,0,0,0,0,2,1007.3,1007.1,57,0,0.07,4.8,7.9,27.6,0.241,0,0,0,0,0,0
2024-08-30T04:00,25.4,97,24.9,31.1,0,0,0,0,2,1007.2,1007,66,0,0.09,6.1,10.8,27.4,0.241,0,0,0,0,0,0
2024-08-30T05:00,25.1,97,24.6,30.7,0,0,0,0,2,1007.3,1007.1,51,0,0.09,6.2,10.8,27.1,0.241,0,0,0,0,0,0
2024-08-30T06:00,25.1,97,24.6,30.4,0,0,0,0,1,1008,1007.8,30,0.01,0.1,7.6,11.5,27,0.24,10,2,8,22.9,10,58.7
2024-08-30T07:00,26.8,90,25,32.5,0,0,0,0,0,1008.5,1008.3,0,0.08,0.35,6.6,14.8,27.5,0.24,129,67,62,317,129,283.6
2024-08-30T08:00,28.6,82,25.2,34.4,0,0,0,0,0,1008.7,1008.5,1,0.23,0.71,7.6,18.7,28.7,0.238,328,229,99,543.5,328,565.4
2024-08-30T09:00,30.3,69,24,35.5,0.1,0.1,0,0,51,1009.5,1009.3,15,0.38,1.32,6.2,17.6,31.1,0.235,509,381,128,626.5,509,816.1
2024-08-30T10:00,31.5,61,23.2,36.6,0,0,0,0,0,1009.3,1009.1,10,0.51,1.78,7.9,20.9,32.2,0.233,659,512,147,674.5,659,1018.6
2024-08-30T11:00,32.5,57,22.9,38.1,0,0,0,0,0,1008.8,1008.6,18,0.6,2.09,7.6,21.6,33.4,0.229,772,606,166,701.6,772,1159.1
2024-08-30T12:00,33.1,55,22.7,39,0.1,0.1,0,0,51,1008.4,1008.2,22,0.64,2.29,6.8,21.6,34.4,0.226,815,646,169,706,815,1227.9
2024-08-30T13:00,33.5,52,22.3,39.3,0.1,0.1,0,0,51,1007.7,1007.5,13,0.64,2.47,5.9,20.2,35.1,0.224,807,611,196,671.9,807,1220.4
2024-08-30T14:00,33.5,52,22.2,38.7,0.1,0.1,0,0,51,1006.9,1006.7,27,0.57,2.5,6,19.1,35.4,0.221,719,533,186,629.1,719,1137
2024-08-30T15:00,33,54,22.6,37.2,0.1,0.1,0,0,51,1006.8,1006.6,63,0.5,2.29,9.5,22,35.4,0.219,613,448,165,611.4,613,983.5
2024-08-30T16:00,31.4,64,23.8,35.1,0.1,0.1,0,0,51,1006.9,1006.7,30,0.37,1.64,15.3,29.9,34.8,0.218,437,297,140,517.6,437,770.1
2024-08-30T17:00,30.3,67,23.5,34.1,0,0,0,0,0,1007.2,1007,17,0.23,1.42,13.7,31.3,33.8,0.216,258,152,106,398.8,258,511.6
2024-08-30T18:00,29.3,69,23,32.8,0,0,0,0,0,1007.7,1007.5,8,0.12,1.28,13.2,26.6,32.7,0.216,85,38,47,216.9,85,225.4
2024-08-30T19:00,28.1,74,23.1,32.1,0,0,0,0,0,1008.5,1008.3,7,0.06,0.98,10.8,23.4,31.5,0.215,3,0,3,0,3,29.1
2024-08-30T20:00,27.8,76,23.1,31.9,0,0,0,0,0,1009,1008.8,7,0.03,0.91,9.7,18.4,30.6,0.215,0,0,0,0,0,0
2024-08-30T21:00,27.5,81,24,32.3,0,0,0,0,0,1009.4,1009.2,5,0.02,0.7,8.7,16.6,30.7,0.215,0,0,0,0,0,0
2024-08-30T22:00,27.1,82,23.9,32.4,0,0,0,0,0,1009.7,1009.5,1,0,0.63,4.9,14.8,29.9,0.214,0,0,0,0,0,0
2024-08-30T23:00,26.3,88,24.2,31.8,0,0,0,0,0,1009.3,1009.1,0,0,0.41,4.6,7.9,29.3,0.214,0,0,0,0,0,0
2024-08-31T00:00,26.3,87,24,31.8,0,0,0,0,0,1009.3,1009.1,3,0,0.45,4.2,6.1,28.7,0.214,0,0,0,0,0,0
2024-08-31T01:00,26.1,87,23.8,31.5,0,0,0,0,0,1009.3,1009.1,5,0,0.43,3.4,6.1,28.3,0.214,0,0,0,0,0,0
2024-08-31T02:00,26,88,23.8,31.1,0,0,0,0,0,1009.2,1009,11,0,0.41,5.4,9.4,28,0.214,0,0,0,0,0,0
2024-08-31T03:00,25.6,90,23.7,30.7,0,0,0,0,0,1009.4,1009.2,13,0,0.34,5.2,9.7,27.7,0.213,0,0,0,0,0,0
2024-08-31T04:00,25.2,91,23.6,30.5,0,0,0,0,0,1009.6,1009.4,0,0,0.28,3.7,9,27.4,0.213,0,0,0,0,0,0
2024-08-31T05:00,24.8,93,23.6,29.9,0,0,0,0,0,1009.9,1009.7,0,0,0.22,4.8,6.8,27.1,0.213,0,0,0,0,0,0
2024-08-31T06:00,25.5,89,23.6,30.7,0,0,0,0,0,1010.1,1009.9,3,0.02,0.35,4.3,6.8,26.9,0.213,9,2,7,23.2,9,57.3
2024-08-31T07:00,27.4,78,23.2,32.3,0,0,0,0,0,1010.4,1010.2,1,0.09,0.8,4.7,11.9,27.6,0.213,129,70,59,334.4,129,281
2024-08-31T08:00,29.2,62,21.1,32.9,0,0,0,0,0,1010.6,1010.4,0,0.24,1.54,4.8,14.4,28.7,0.211,325,226,99,538.8,325,563.1
2024-08-31T09:00,30.9,56,21,34.1,0,0,0,0,2,1010.9,1010.7,61,0.37,1.97,7.6,19.4,30.9,0.207,458,284,174,468.4,458,814
2024-08-31T10:00,31.8,51,20.5,35.2,0,0,0,0,2,1010.7,1010.5,61,0.48,2.29,7.2,19.8,32.1,0.205,600,373,227,492.6,600,1016.5
2024-08-31T11:00,32.4,50,20.6,36.4,0,0,0,0,1,1010.2,1010,42,0.56,2.44,7.6,20.9,33.3,0.202,697,465,232,539.7,697,1156.8
2024-08-31T12:00,33.3,49,21.1,38.7,0,0,0,0,3,1009.8,1009.6,96,0.66,2.61,5.6,21.6,34.6,0.198,843,635,208,695.8,843,1225.4
2024-08-31T13:00,34.1,47,21.3,40,0,0,0,0,2,1008.7,1008.5,57,0.63,2.81,2.2,19.1,35.6,0.195,808,594,214,655.1,808,1217.4
2024-08-31T14:00,34.3,46,21.2,40,0,0,0,0,3,1008,1007.8,100,0.57,2.88,0.7,14.4,36.4,0.192,750,569,181,674,750,1133.5
2024-08-31T15:00,33.7,46,20.7,37.4,0,0,0,0,2,1007.4,1007.2,72,0.46,2.8,4.3,14.4,36.4,0.19,569,362,207,496.3,569,979.4
2024-08-31T16:00,32.9,48,20.5,35.4,0,0,0,0,0,1007.5,1007.3,19,0.42,2.58,11,23.4,36,0.187,480,359,121,629.8,480,765.4
2024-08-31T17:00,31.2,51,19.8,32.7,0,0,0,0,0,1007.5,1007.3,5,0.3,2.23,15.1,28.8,34.9,0.186,281,187,94,495.9,281,506.3
2024-08-31T18:00,29.8,54,19.4,31.5,0,0,0,0,0,1007.8,1007.6,7,0.15,1.94,12.3,28.8,33.5,0.185,95,48,47,277.4,95,219.7
2024-08-31T19:00,28.8,57,19.5,30.7,0,0,0,0,0,1008.4,1008.2,3,0.11,1.69,11.2,21.2,32.2,0.185,2,0,2,0,2,26.1
2024-08-31T20:00,28.2,60,19.7,30.5,0,0,0,0,0,1009,1008.8,0,0.06,1.52,9.6,18.7,31.1,0.185,0,0,0,0,0,0
2024-08-31T21:00,28,65,20.8,30.7,0,0,0,0,0,1009.6,1009.4,0,0.05,1.32,10.2,18.7,31,0.181,0,0,0,0,0,0
2024-08-31T22:00,27.7,67,21,30.7,0,0,0,0,0,1010.1,1009.9,9,0.05,1.23,9.8,17.6,30.2,0.181,0,0,0,0,0,0
2024-08-31T23:00,27.5,69,21.4,30.7,0,0,0,0,1,1010,1009.8,22,0.04,1.12,9.6,16.6,29.6,0.181,0,0,0,0,0,0
2024-09-01T00:00,27.3,72,21.8,30.7,0,0,0,0,0,1009.6,1009.4,2,0.04,1.03,9.3,16.2,29.1,0.18,0,0,0,0,0,0
2024-09-01T01:00,27.2,74,22.1,30.8,0,0,0,0,0,1009.2,1009,4,0.03,0.95,8.7,15.5,28.7,0.18,0,0,0,0,0,0
2024-09-01T02:00,27,76,22.5,30.9,0,0,0,0,0,1008.7,1008.5,0,0.02,0.84,8.5,14.4,28.4,0.18,0,0,0,0,0,0
2024-09-01T03:00,26.8,79,22.8,31.2,0,0,0,0,0,1008.3,1008.1,0,0.01,0.74,6.6,14.4,28.1,0.18,0,0,0,0,0,0
2024-09-01T04:00,25.9,84,23.1,30.5,0,0,0,0,0,1008,1007.8,3,0,0.52,6.3,11.2,27.8,0.18,0,0,0,0,0,0
2024-09-01T05:00,25.6,86,23.1,30.1,0,0,0,0,0,1007.9,1007.7,16,0,0.46,6.9,8.6,27.5,0.18,0,0,0,0,0,0
2024-09-01T06:00,26.6,81,23.1,31.5,0,0,0,0,0,1008.3,1008.1,18,0.03,0.66,4.8,8.6,27.3,0.18,9,2,7,23.4,9,56
2024-09-01T07:00,28.7,70,22.7,33,0,0,0,0,0,1008.5,1008.3,14,0.11,1.18,7.1,14.8,28,0.179,129,70,59,337.6,129,278.5
2024-09-01T08:00,30.2,60,21.6,33.9,0,0,0,0,3,1008.4,1008.2,98,0.26,1.71,7.1,18,29.3,0.178,326,228,98,546,326,560.9
2024-09-01T09:00,31.6,54,21.2,34.8,0,0,0,0,2,1008.5,1008.3,56,0.41,2.13,8.3,21.2,31.6,0.176,520,399,121,660.1,520,811.9
